Fecha de seguimiento,Hora de seguimiento,Usuario,Nombre punto de control,Es preliminar,Es físico,Es denegado,Cant.,Tipo de objeto,Código,N/S,Nombre / Descripción,Tipo de producción,Nombre producción,Información adicional
26/02/2022,11:56,PN,Comisionado,,,,1,Set,HUBU-URG.000,,SET DE SUTURA,Producción,20220226000012,26/02/2022 / PN / URG / #200218-220226 PN
26/02/2022,11:56,PN,Comisionado,,,,1,Set,HUBU-URG.000,,SET DE SUTURA,Producción,20220226000011,26/02/2022 / PN / URG / #200218-220226 PN
26/02/2022,11:56,PN,Comisionado,,,,1,Set,HUBU-URG.000,,SET DE SUTURA,Producción,20220226000010,26/02/2022 / PN / URG / #200218-220226 PN
26/02/2022,9:52,PN,Comisionado,,,,10,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
26/02/2022,9:49,PN,Comisionado,,,,7,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
26/02/2022,9:47,PN,Comisionado,,,,12,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
26/02/2022,9:44,PN,Comisionado,,,,11,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
26/02/2022,9:41,PN,Comisionado,,,,6,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
26/02/2022,9:27,PN,Comisionado,,,,1,Set,HNB-CPL.003,15.0,Locales 15,Producción,20220224000070,
26/02/2022,9:27,PN,Comisionado,,,,1,Set,HNB-CPL.003,9.0,Locales 09,Producción,20220225000417,
26/02/2022,9:27,PN,Comisionado,,,,1,Set,HNB-CPL.003,4.0,Locales 04,Producción,20220224000074,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000306,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000305,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,Producción,20220225000111,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.VENDA,,VENDA ISQUEMIA,Producción,20220225000008,25/02/2022 / ER / BTF-QUI / Carro AL 5/10 / #200211-220225 ER
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.HARM_AZUL,,MANGO TRANSDUCTOR AZUL Y PUNTA DE PRUEBA AZUL (Azul),Producción,20220225000115,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.HARM_AZUL,,MANGO TRANSDUCTOR AZUL Y PUNTA DE PRUEBA AZUL (Azul),Producción,20220225000114,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.HARM_AZUL,,MANGO TRANSDUCTOR AZUL Y PUNTA DE PRUEBA AZUL (Azul),Producción,20220225000113,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.HARM,,MANGO TRANSDUCTOR (Gris),Producción,20220225000112,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.GOMA,,TUBO GOMA,Producción,20220225000034,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,Producción,20220225000302,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,Producción,20220225000109,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,Producción,20220225000033,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,Producción,20220225000110,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,Producción,20220225000020,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HUBU-QUI.PAR.BF122R,,PINZA PORT.ESPON.FOERSTER BOC.ESTR.240MM,Producción,20220225000017,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HUBU-QUI.PAR.BF122R,,PINZA PORT.ESPON.FOERSTER BOC.ESTR.240MM,Producción,20220225000016,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HNB-GIN.014,9.0,Partos 09,Producción,20220225000466,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HNB-GIN.014,4.0,Partos 04,Producción,20220225000011,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HNB-GIN.014,2.0,Partos 02,Producción,20220225000010,
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HUBU-QUI.PAR.EL043R,,ESPECULO VAGINAL CUSCO MEDIANO PESADO,Producción,20220225000015,25/02/2022 / ER / PARTOS / #200208-220225 ER
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HUBU-QUI.PAR.BB175R,,MANGOS DE BISTURI DE 250MM CUCHILLA Nº3,Producción,20220225000014,25/02/2022 / ER / PARTOS / #200208-220225 ER
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HGY-QUI.PARTO.SUELTO,,SUELTO QUIROFANO PARTOS,Producción,20220225000019,25/02/2022 / ER / PARTOS / #200208-220225 ER
25/02/2022,20:38,ER,Comisionado,,,,1,Set,HGY-QUI.PARTO.SUELTO,,SUELTO QUIROFANO PARTOS,Producción,20220225000018,25/02/2022 / ER / PARTOS / #200208-220225 ER
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,HUBU-QUI.URO.002,1.0,CISTOSCOPIO 22CH,Producción,20220225000041,25/02/2022 / MMF / URO-QUI / #200207-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,EQP-QUI.URO.010,2.0,RESECTOR BIPOLAR OLYMPUS,Producción,20220225000352,25/02/2022 / MMF / URO-QUI / #200207-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,EQP-QUI.URO.002,1.0,RESECTOR 24 Y 26 CHARRIER,Producción,20220225000355,25/02/2022 / MMF / URO-QUI / #200207-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,HUBU-TR.002,2.0,Mano 02,Producción,20220225000425,
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,HUBU-TR.008,2.0,Motores Linvatec Baterias 02,Producción,20220225000399,25/02/2022 / MMF / TRA-QUI / #200206-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,HNB-TR.010,3.0,MOTORES 03,Producción,20220225000420,25/02/2022 / MMF / TRA-QUI / #200206-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,DEP-QUI.TRA.STRYK,54.0,SYK-VARIAX PEQ. FRAG.,Producción,20220225000341,25/02/2022 / MMF / TRA-QUI / #200206-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,DEP-QUI.TRA.STRYK,50.0,SYK-VARIAX CODO 2/2 INSTR,Producción,20220225000345,25/02/2022 / MMF / TRA-QUI / #200206-220225 MMF
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,EXT-QUI.CPL.008,1.0,Artroscopia de Muñeca,Producción,20220225000323,
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,EXT-QUI.CPL.007,1.0,DERMATOMO BATERIAS NUEVO,Producción,20220225000418,
25/02/2022,20:34,MMF,Comisionado,,,,1,Set,HUBU-CPL.022,2.0,MOTORES SIERRAS 04,Producción,20220225000307,25/02/2022 / MMF / CPL-QUI / #200205-220225 MMF
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-UCSI.OJOS.001,,TAPONES AZULES PEQUEÑOS,Producción,20220225000432,25/02/2022 / ER / UCSI / #200204-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-UCSI.OJOS.001,,TAPONES AZULES PEQUEÑOS,Producción,20220225000431,25/02/2022 / ER / UCSI / #200204-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-UCSI.OJOS.001,,TAPONES AZULES PEQUEÑOS,Producción,20220225000430,25/02/2022 / ER / UCSI / #200204-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-UCSI.SUELTO,,SUELTO,Producción,20220225000429,25/02/2022 / ER / UCSI / #200204-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-UCSI.SUELTO,,SUELTO,Producción,20220225000428,25/02/2022 / ER / UCSI / #200204-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-UCSI.SUELTO,,SUELTO,Producción,20220225000427,25/02/2022 / ER / UCSI / #200204-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.TRA.BD049R,,PINZA ANAT.160MM,Producción,20220225000454,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,EXT-RADV.SUELTO,,SUELTO RADIOLOGIA VASCULAR,Producción,20220225000455,25/02/2022 / ER / RADVASC / #200202-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.ORL.BD049R,,PINZA ANAT.160MM,Producción,20220225000457,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.ORL.BD049R,,PINZA ANAT.160MM,Producción,20220225000456,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.OK081R,,ESPECULO NASAL KILLIAN C. LLAVE TUBULAR,Producción,20220225000433,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.OK049R,,"ESPECULO NASAL HARTMANN-HALLE, 155MM",Producción,20220225000434,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.OK035R,,ESPECULO NASALTIECK-HALLE C TERMINO TUB.,Producción,20220225000435,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.OG345R,,"MICRO-PINZA,BOCA 1,3X0,8MM",Producción,20220225000438,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.OG330R,,"MICROPINZA AGARRE LB.RCT.0,8X4,5MM",Producción,20220225000439,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.OF358R,,"CURETA AURICULAR BUCK,CV.ROMA,FIG.2",Producción,20220225000437,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-CCEE.ORL.BD880R,,PINZA TAPONAMIENTO JANSEN BAYON.160MM,Producción,20220225000436,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-CCEE.SUELTO,,SUELTO CONSULTAS EXTERNAS,Producción,20220225000442,25/02/2022 / ER / ORL-CCEE / #200200-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-CCEE.SUELTO,,SUELTO CONSULTAS EXTERNAS,Producción,20220225000441,25/02/2022 / ER / ORL-CCEE / #200200-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-CCEE.SUELTO,,SUELTO CONSULTAS EXTERNAS,Producción,20220225000440,25/02/2022 / ER / ORL-CCEE / #200200-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.OBST.BH610R,,PINZA HEM.KOCHER RCT.1X2D.145MM,Producción,20220225000459,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.OBST.BH610R,,PINZA HEM.KOCHER RCT.1X2D.145MM,Producción,20220225000458,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.OBST.BD557R,,PINZA QUIRUR.1X2D.145MM,Producción,20220225000460,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.NEUC.BD049R,,PINZA ANAT.160MM,Producción,20220225000448,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.NEUC.BM065R,,DUROGRIP PORTAAGUJAS HEGAR-MAYO 150MM,Producción,20220225000450,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.NEUC.BD559R,,PINZA QUIRUR.1X2D.160MM,Producción,20220225000449,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.CV.BM065R,,DUROGRIP PORTAAGUJAS HEGAR-MAYO 150MM,Producción,20220225000452,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.CV.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,Producción,20220225000453,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.CV.BD559R,,PINZA QUIRUR.1X2D.160MM,Producción,20220225000451,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,Producción,20220225000396,25/02/2022 / ER / CV-HOS / #200196-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,Producción,20220225000395,25/02/2022 / ER / CV-HOS / #200196-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,Producción,20220225000394,25/02/2022 / ER / CV-HOS / #200196-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,Producción,20220225000393,25/02/2022 / ER / CV-HOS / #200196-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.CGA.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,Producción,20220225000446,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.CGA.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,Producción,20220225000445,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.CGA.BD049R,,PINZA ANAT.160MM,Producción,20220225000447,
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HUBU-HOS.SUELTO,,MATERIAL SUELTO HOSPITALIZACION,Producción,20220225000443,25/02/2022 / ER / CAR-HOS / #200194-220225 ER
25/02/2022,20:29,ER,Comisionado,,,,1,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,Producción,20220225000444,25/02/2022 / ER / CAR-HOS / #200194-220225 ER
25/02/2022,20:27,MMF,Comisionado,,,,7,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
25/02/2022,20:27,MMF,Comisionado,,,,7,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-QUI.CPL.JG524R,,"BANJA LABORATORIO 1,0 LITRO L",Producción,20220225000334,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-QUI.CPL.JG522R,,"BANJA LABORATORIO 0,16 L",Producción,20220225000333,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-QUI.CPL.GK701R,,"PINZA COAGU.AISLADA,16 CM, RCT.",Producción,20220225000348,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-QUI.CPL.BT040R,,SEPARA.MATHIEU 47X13/42X25-42X13/36X25,Producción,20220225000103,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-QUI.CPL.BT008R,,SEPARA. DBL. SENN-MILLER,Producción,20220225000331,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-CPL.020,1.0,Motor Artroscopia CPL 01,Producción,20220225000329,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.008b,1.0,Torre arco de muñeca 1/2 01,Producción,20220225000319,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.005,3.0,Trauma Cara 03,Producción,20211228000303,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.004,3.0,Cuello 03,Producción,20220222000525,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.004,2.0,Cuello 02,Producción,20220225000414,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.003,17.0,Locales 17,Producción,20220225000036,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.003,13.0,Locales 13,Producción,20220222000373,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.003,7.0,Locales 07,Producción,20220222000115,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.003,5.0,Locales 05,Producción,20220222000193,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.003,3.0,Locales 03,Producción,20220222000116,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.003,2.0,Locales 02,Producción,20220222000245,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.002,8.0,Mano 08,Producción,20220225000354,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.002,7.0,Mano 07,Producción,20220225000401,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.002,5.0,Mano 05,Producción,20220225000404,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.002,3.0,Mano 03,Producción,20220225000415,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.002,1.0,Mano 01,Producción,20220225000412,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,EXT-QUI.002,,SUELTO BANJA,Producción,20220225000104,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,EXT-QUI.002,,SUELTO BANJA,Producción,20220225000086,
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HUBU-QUI.CPL.LX157R,,"ALICATE CORTAALAMBRE 235MM,BOCA 45O ANG.",Producción,20220225000318,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HNB-CPL.008c,1.0,Torre arco de muñeca 2/2 01,Producción,20220225000321,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000465,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000464,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000330,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000317,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000316,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000315,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000314,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000313,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000312,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000311,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000106,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000105,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,Producción,20220225000087,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:22,ER,Comisionado,,,,1,Set,HGY-QUI.CPL,14.0,DESTORNILLADORES TARMA,Producción,20220225000353,25/02/2022 / ER / CPL-QUI / Carro AL 3/10 / #200191-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000325,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000324,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000099,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000048,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,Producción,20220225000006,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.FIADOR,,FIADOR,Producción,20220225000037,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.006,3.0,Endomedular 03,Producción,20220222000122,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.004,3.0,Partes Duras 03,Producción,20211214000560,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.002,6.0,Mano 06,Producción,20220225000308,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.002,1.0,Mano 01,Producción,20220225000392,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.001,6.0,Cadera 06,Producción,20220222000137,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.001,4.0,Cadera 04,Producción,20220224000177,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000071,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000070,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000069,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000068,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000067,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000066,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000065,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000064,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000063,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000062,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000061,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000060,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.005,,SUELTO BOTE DE MUESTRA,Producción,20220225000059,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,Producción,20220225000326,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,Producción,20220225000098,
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-TR.019,1.0,Fresas Endomedular 01,Producción,20220225000215,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-QUI.TR.MD456R,,"DUROGRIP PINZA PORTAALAMBRE,185MM",Producción,20220225000005,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-QUI.TR.LX164R,,PINZA CORTA. P.CLAVOS Y ALAMBRE,Producción,20220225000046,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-QUI.TR.LX164R,,PINZA CORTA. P.CLAVOS Y ALAMBRE,Producción,20220225000045,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-QUI.TR.LX157R,,"ALICATE CORTAALAMBRE 235MM,BOCA 45O ANG.",Producción,20220225000390,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HUBU-QUI.TR.BD557R,,PINZA QUIRUR.1X2D.145MM,Producción,20220225000107,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,HNB-TR.010,4.0,MOTORES 04,Producción,20220225000043,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,DEP-QUI.TRA.ZIMMER,55.0,ZIMMER-RESTRICTOR DE CEMENTO,Producción,20220225000335,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,DEP-QUI.TRA.ZIMMER,31.0,ZIMMER-CERCLAJE 02,Producción,20220225000073,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,DEP-QUI.TRA.ZIMMER,30.0,ZIMMER-CERCLAJE 01,Producción,20220225000035,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
25/02/2022,20:21,ER,Comisionado,,,,1,Set,DEP-QUI.TRA.STRYK,56.0,STRYKER-EXETER 2,Producción,20220225000409,25/02/2022 / ER / TRA-QUI / Carro AL 6/10 / #200190-220225 ER
