Fecha de seguimiento,Hora de seguimiento,Usuario,Nombre punto de control,Es preliminar,Es físico,Es denegado,Cant.,Tipo de objeto,Código,N/S,Nombre / Descripción,Tipo de producción,Nombre producción,Información adicional
24/03/2022,12:42,MR,Cargado en carro  L+D,,,,1,Set,HNB-CPL.016,1.0,Sep. Mamoplastia 01,,,
24/03/2022,12:42,CM,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,1.0,Catarata 01,,,
24/03/2022,12:41,CM,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CPL,1.0,*QUIROFANO C.PLASTICA BTF,,,
24/03/2022,12:40,CM,Cargado en carro  L+D,,,,1,Set,EXT-QUI.NEUR.012,1.0,INFILTRACION HIPOFISIS,,,
24/03/2022,12:40,CM,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,1.0,FACO INFINITI 01,,,
24/03/2022,12:40,CM,Cargado en carro  L+D,,,,1,Set,HNB-NC.019,6.0,Microcirugia 06,,,
24/03/2022,12:40,CM,Cargado en carro  L+D,,,,1,Set,HNB-CPL.002,2.0,Mano 02,,,
24/03/2022,12:40,VS,Cargado en carro  L+D,,,,1,Set,HNB-CPL.001,1.0,Abdomen y Mama 01,,,
24/03/2022,12:39,LI,Cargado en carro  L+D,,,,1,Set,HNB-NC.015,1.0,Hipofisis 01,,,
24/03/2022,12:39,LI,Cargado en carro  L+D,,,,1,Set,HNB-GIN.006,4.0,Prolapso 04,,,
24/03/2022,12:39,LI,Cargado en carro  L+D,,,,1,Set,EXT-QUI.NAV_CRANEAL,1.0,NAVEGADOR CRANEAL - NAVIGATION TRAY 9733771,,,
24/03/2022,12:28,VS,Cargado en carro  L+D,,,,1,Set,HUBU-TR.008,1.0,Motores Linvatec Baterias 01,,,
24/03/2022,12:28,VS,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.ACUMED,6.0,ACUMED-MUÑECA,,,
24/03/2022,12:03,CM,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.BIOMET,10.0,BIOMET-PTC 2 2/5,,,
24/03/2022,12:02,VS,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.BIOMET,30.0,BIOMET-PTC 2 5/5,,,
24/03/2022,12:02,LI,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.BIOMET,12.0,BIOMET-PTC 2 4/5,,,
24/03/2022,12:02,LI,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.ZIMMER,1.0,ZIMMER-TRANSITO QUIROFANO TRAUMA,,,
24/03/2022,12:01,MR,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.BIOMET,11.0,BIOMET-PTC 2 3/5,,,
24/03/2022,11:55,MR,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.BIOMET,9.0,BIOMET-PTC 2 1/5,,,
24/03/2022,11:55,MR,Cargado en carro  L+D,,,,1,Set,HNB-CP.007,3.0,Apendice Infantil 03,,,
24/03/2022,11:55,LI,Cargado en carro  L+D,,,,1,Set,HNB-URO.002,3.0,Cir. Pelvico-Uretral 03,,,
24/03/2022,11:55,LI,Cargado en carro  L+D,,,,1,Set,HUBU-ORL.001,6.0,Amigdalas y Vegetaciones 06,,,
24/03/2022,11:54,VS,Cargado en carro  L+D,,,,1,Set,HUBU-TR.001,5.0,Cadera 05,,,
24/03/2022,11:23,CM,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CV,1.0,*QUIROFANO C.VASCULAR BTC,,,
24/03/2022,11:23,CM,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CPL,4.0,*QUIROFANO C.PLASTICA BTF ,,,
24/03/2022,11:23,CM,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,9.0,Catarata 09,,,
24/03/2022,11:23,CM,Cargado en carro  L+D,,,,1,Set,HNB-OFT.006,5.0,Estrabismo 05,,,
24/03/2022,11:23,CM,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,6.0,FACO INFINITI 06,,,
24/03/2022,11:23,MR,Cargado en carro  L+D,,,,1,Set,CONT-QUI.OFT,1.0,*QUIROFANO OFTALMOLOGIA BTC,,,
24/03/2022,11:23,MR,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,2.0,Catarata 02,,,
24/03/2022,11:23,MR,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,8.0,FACO INFINITI 08,,,
24/03/2022,11:22,MR,Cargado en carro  L+D,,,,1,Set,HNB-URO.001,8.0,Basica p. Cir. Menor 08,,,
24/03/2022,11:21,LI,Cargado en carro  L+D,,,,1,Set,HNB-CV.006,1.0,Fistula Arteria-Venosa 01,,,
24/03/2022,11:21,LI,Cargado en carro  L+D,,,,1,Set,HNB-URO.001,7.0,Basica p. Cir. Menor 07,,,
24/03/2022,11:21,LI,Cargado en carro  L+D,,,,1,Set,HNB-CG.003,1.0,Hernia 01,,,
24/03/2022,11:21,LI,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OPT,7.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,
24/03/2022,11:21,VS,Cargado en carro  L+D,,,,1,Set,HUBU-ORL.001,1.0,Amigdalas y Vegetaciones 01,,,
24/03/2022,11:20,VS,Cargado en carro  L+D,,,,1,Set,HNB-ORL.004,3.0,Drenajes de Oido 03,,,
24/03/2022,11:04,MR,Cargado en carro  L+D,,,,1,Set,HNB-CG.007,1.0,Biopsia 01,,,
24/03/2022,11:02,MR,Cargado en carro  L+D,,,,1,Set,HNB-TR.010,3.0,MOTORES 03,,,
24/03/2022,11:02,MR,Cargado en carro  L+D,,,,1,Set,CONT-QUI.TRA,1.0,*QUIROFANO TRAUMATOLOGIA BTF,,,
24/03/2022,11:02,MR,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CG,3.0,*QUIROFANO C.GENERAL BTE,,,
24/03/2022,11:02,MR,Cargado en carro  L+D,,,,1,Set,HUBU-TR.019,1.0,Fresas Endomedular 01,,,
24/03/2022,11:01,AV,Cargado en carro  L+D,,,,1,Set,HNB-GIN.006,2.0,Prolapso 02,,,
24/03/2022,10:59,VS,Cargado en carro  L+D,,,,1,Set,HNB-CG.010,2.0,Instr. p. Cir. Endoanal 02,,,
24/03/2022,10:59,VS,Cargado en carro  L+D,,,,1,Set,HUBU-TR.006,3.0,Endomedular 03,,,
24/03/2022,10:59,VS,Cargado en carro  L+D,,,,1,Set,HNB-CG.008,3.0,Tiroides 03,,,
24/03/2022,10:38,MCE,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.STRYK,21.0,STRYKER-GAMMA 1 (2/2),,,
24/03/2022,10:31,MCE,Cargado en carro  L+D,,,,1,Set,HNB-TR.010,4.0,MOTORES 04,,,
24/03/2022,10:08,MR,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.STRYK,60.0,SYK-VARIAX PEQ.FRAG.J2 INSTR.TORN.,,,
24/03/2022,10:08,AV,Cargado en carro  L+D,,,,1,Set,HNB-CPL.002,4.0,Mano 04,,,
24/03/2022,10:07,LI,Cargado en carro  L+D,,,,1,Set,HUBU-TR.002,2.0,Mano 02,,,
24/03/2022,10:06,CM,Cargado en carro  L+D,,,,1,Set,HUBU-TR.008,3.0,Motores Linvatec Baterias 03,,,
24/03/2022,10:05,VS,Cargado en carro  L+D,,,,1,Set,DEP-QUI.TRA.STRYK,3.0,SYK-VARIAX PEQ.FRAG.J2 PLACAS,,,
24/03/2022,9:38,ER,Cargado en carro  L+D,,,,1,Set,EXT-QUI.GIN.002,2.0,HOLOGIC-MORCELADOR,,,
24/03/2022,9:38,ER,Cargado en carro  L+D,,,,1,Set,EQP-CCEE.GIN.001,5.0,Histeroscopio Diagnostico 05,,,
24/03/2022,8:07,MR,Cargado en carro  L+D,,,,1,Set,HUBU-URG.005,5.0,SET DE URGENCIAS 05,,,
24/03/2022,8:07,MR,Cargado en carro  L+D,,,,1,Set,HUBU-URG.005,3.0,SET DE URGENCIAS 03,,,
24/03/2022,8:06,MR,Cargado en carro  L+D,,,,1,Set,CONT-URGENCIAS,2.0,*URGENCIAS -2BTE,,,
24/03/2022,8:06,MR,Cargado en carro  L+D,,,,1,Set,HNB-GIN.005,6.0,Legrado 06,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:48,ER,Cargado en carro  L+D,,,,1,Set,EXT-GAFAS,,GAFAS - PANTALLAS,,,
23/03/2022,21:44,ER,Cargado en carro  L+D,,,,1,Set,HNB-CV.021,1.0,Laparatomia Vascular 1/2 01,,,
23/03/2022,21:44,ER,Cargado en carro  L+D,,,,1,Set,HNB-CV.012,1.0,Retractor para Cirugía Vascular 01,,,
23/03/2022,21:44,ER,Cargado en carro  L+D,,,,1,Set,HNB-CV.022,1.0,Laparatomia Vascular 2/2 01,,,
23/03/2022,20:10,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.OFT,1.0,*QUIROFANO OFTALMOLOGIA BTC,,,
23/03/2022,20:10,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CPL,1.0,*QUIROFANO C.PLASTICA BTF,,,
23/03/2022,20:10,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.TRA,3.0,*QUIROFANO TRAUMATOLOGIA BTF,,,
23/03/2022,20:10,ER,Cargado en carro  L+D,,,,1,Set,HUBU-CPL.023,1.0,MOTORES BASICOS 05,,,
23/03/2022,20:10,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.003,3.0,Hernia 03,,,
23/03/2022,20:09,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,1.0,Catarata 01,,,
23/03/2022,20:09,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,6.0,Catarata 06,,,
23/03/2022,20:09,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,20.0,Catarata 20,,,
23/03/2022,20:09,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,11.0,FACO INFINITI 11,,,
23/03/2022,20:09,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,1.0,FACO INFINITI 01,,,
23/03/2022,20:09,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,4.0,FACO INFINITI 04,,,
23/03/2022,18:58,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.004,1.0,FACO INFINITI OZIL 01,,,
23/03/2022,18:58,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,11.0,Catarata 11,,,
23/03/2022,18:37,ER,Cargado en carro  L+D,,,,1,Set,HNB-URO.003,3.0,Laparotomia 03,,,
23/03/2022,18:35,ER,Cargado en carro  L+D,,,,1,Set,HUBU-TR.002,5.0,Mano 05,,,
23/03/2022,18:35,ER,Cargado en carro  L+D,,,,1,Set,HUBU-TR.002,2.0,Mano 02,,,
23/03/2022,18:34,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CG,3.0,*QUIROFANO C.GENERAL BTE,,,
23/03/2022,18:34,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.TRA,3.0,*QUIROFANO TRAUMATOLOGIA BTF,,,
23/03/2022,18:34,ER,Cargado en carro  L+D,,,,1,Set,CONT-PARTOS,1.0,*PARTOS -1E,,,
23/03/2022,18:34,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.OFT,1.0,*QUIROFANO OFTALMOLOGIA BTC,,,
23/03/2022,18:33,ER,Cargado en carro  L+D,,,,1,Set,HNB-GIN.014,25.0,Partos 25,,,
23/03/2022,18:33,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,10.0,FACO INFINITI 10,,,
23/03/2022,18:33,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,12.0,FACO INFINITI 12,,,
23/03/2022,18:33,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,10.0,Catarata 10,,,
23/03/2022,18:33,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,12.0,Catarata 12,,,
23/03/2022,17:59,ER,Cargado en carro  L+D,,,,1,Set,HGY-QUI.OFT.CAJA,,CONTENEDOR QUIROFANO OFTALMOLOGIA,,,
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,3.0,FACO INFINITI 03,,,
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.CG.OPT,2.0,"OPTICA HOPKINS II 30º, 10mm, 31cm",,,
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.CG.OPT,17.0,"OPTICA G.ANGULAR 30º, 10mm, 33cm",,,
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,5.0,Catarata 05,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,14.0,Catarata 14,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.010,4.0,Parpados 04,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:58,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.005,2.0,Hepatobiliar 02,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.012,2.0,Colon Avanzado p. Laparoscopia 02,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.001,10.0,Laparotomia 10,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-CCEE.ORL,1.0,*CCEE ORL -1C,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.CARD,2.0,HOS CARDIOLOGIA 3-D,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.CPL,2.0,HOSPITALIZACION C.PLASTICA 6D,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.CG,1.0,*HOS C.GENERAL 5D,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-UCSI,1.0,*UCSI -2BTA,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.CV,1.0,*HOSP C.VASCULAR 4D,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:57,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.TRA,1.0,HOS. TRAUMATOLOGIA 7D,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,17:39,AV,Cargado en carro  L+D,,,,1,Set,EXT-QUI.CG.001,1.0,HEMOLOK 544995T,,,Esclusa 03 - Esclusa Lavado
23/03/2022,17:19,ER,Cargado en carro  L+D,,,,1,Set,HNB-ORL.002,5.0,Cuello 05,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,17:19,ER,Cargado en carro  L+D,,,,1,Set,HNB-CPL.003,10.0,Locales 10,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,17:15,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,7.0,FACO INFINITI 07,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:15,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,4.0,Catarata 04,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:13,AV,Cargado en carro  L+D,,,,1,Set,EQP-QUI.URO.016,2.0,PINZA AGARRE 5FR.,,,Esclusa 03 - Esclusa Lavado
23/03/2022,17:04,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.003,9.0,Hernia 09,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,17:04,ER,Cargado en carro  L+D,,,,1,Set,HNB-CPL.003,9.0,Locales 09,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.GINE,2.0,*HOSP OBSTETRICIA 3F,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.GINE,4.0,*HOSP GINECOLOGIA 7F,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,CONT-HOS.ORL,2.0,HOSPITALIZACION ORL 6-F,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,6.0,FACO INFINITI 06,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.002,8.0,FACO INFINITI 08,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,13.0,Catarata 13,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,16.0,Catarata 16,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:01,ER,Cargado en carro  L+D,,,,1,Set,EXT-QUI.CG.007,1.0,PICADORA DE HIELO,,,Rack-Lav. 05 - Rack-Lav. 05
23/03/2022,17:00,EH,Cargado en carro  L+D,,,,1,Set,EQP-QUI.URO.016,1.0,PINZA AGARRE 5FR.,,,Esclusa 03 - Esclusa Lavado
23/03/2022,16:56,PG,Cargado en carro  L+D,,,,1,Set,HUBU-TR.002,3.0,Mano 03,,,Esclusa 03 - Esclusa Lavado
23/03/2022,16:20,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.GINE,1.0,*QUIROFANO GINECOLOGIA BTE,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:20,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.NEUR,3.0,*QUIROFANO NEUROCIRUGIA BTF,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:20,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CV,3.0,*QUIROFANO C.VASCULAR BTC,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:20,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.URO,3.0,*QUIROFANO UROLOGIA BTC,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:20,ER,Cargado en carro  L+D,,,,1,Set,EXT-QUI.ULTRAFLOW,,FACO - S/P I/A ULTRAFLOW,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:18,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,15.0,Catarata 15,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:17,ER,Cargado en carro  L+D,,,,1,Set,HNB-OFT.002,15.0,Catarata 15,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:17,ER,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CP,2.0,*QUIROFANO C.PEDIATRICA BTC,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:07,ER,Cargado en carro  L+D,,,,1,Set,HNB-GIN.005,7.0,Legrado 07,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:07,ER,Cargado en carro  L+D,,,,1,Set,HNB-NC.012,2.0,Artrodesis lumbar 02,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:03,PN,Cargado en carro  L+D,,,,1,Set,EXT-QUI.CG.001,1.0,HEMOLOK 544995T,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,16:00,PN,Cargado en carro  L+D,,,,1,Set,HUBU-QUI.URO.006,1.0,NEFROSCOPIO LARGO,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,15:59,PN,Cargado en carro  L+D,,,,1,Set,HNB-NC.011,4.0,Hernia discal 01,,,Rack-Lav. 10 - Rack-Lav. 10
23/03/2022,15:56,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.URO.001,1.0,LITOTRICTOR MECANICO,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:56,ER,Cargado en carro  L+D,,,,1,Set,EQP-QUI.URO.002,2.0,RESECTOR 24 Y 26 CHARRIER,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:44,PN,Cargado en carro  L+D,,,,1,Set,HUBU-TR.002,4.0,Mano 04,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:39,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.012,3.0,Colon Avanzado p. Laparoscopia 03,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:39,ER,Cargado en carro  L+D,,,,1,Set,HNB-CG.012,4.0,Colon Avanzado p. Laparoscopia 04,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:39,EH,Cargado en carro  L+D,,,,1,Set,HUBU-TR.008,3.0,Motores Linvatec Baterias 03,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:37,SP,Cargado en carro  L+D,,,,1,Set,HNB-CP.002,1.0,Hernia Infantil 01,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:37,SP,Cargado en carro  L+D,,,,1,Set,EXT-QUI.CPL.006,1.0,DERMATOMO BATERIAS NUEVO,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:36,PN,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.ACUMED,1.0,ACUMED-TRANSITO QUIROFANO TRAUMA,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:32,PN,Cargado en carro  L+D,,,,1,Set,HNB-CP.003,4.0,Instr. Fino Infantil 04,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:27,PN,Cargado en carro  L+D,,,,1,Set,HNB-CPL.002,10.0,Mano 10,,,Rack-Lav. 02 - Rack-Lav. 02
23/03/2022,15:26,EH,Cargado en carro  L+D,,,,1,Set,HNB-CG.001,9.0,Laparotomia 09,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:24,EH,Cargado en carro  L+D,,,,1,Set,EXT-QUI.URO.006,1.0,URETERORRENOSCOPIO STORZ 8fr,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:23,EH,Cargado en carro  L+D,,,,1,Set,HGY-QUI.OPT.003,1.0,Optica 30º 10mm,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:22,PN,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OPT,23.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:10,EH,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.EXATECH,6.0,EXATECH-TRANSITO QUIROFANO TRAUMA,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:07,PN,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.EXATECH,5.0,EXATECH-TRANSITO QUIROFANO TRAUMA,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:06,MCE,Cargado en carro  L+D,,,,1,Set,EQP-QUI.OFT.003,4.0,FACO CENTURION 04,,,Esclusa 01 - Esclusa Caducado
23/03/2022,15:04,SP,Cargado en carro  L+D,,,,1,Set,EXT-QUI.OFT.007,1.0,LENTES ZEISS,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,15:04,EH,Cargado en carro  L+D,,,,1,Set,HUBU-CPL.023,2.0,MOTORES BASICOS 06,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:03,EH,Cargado en carro  L+D,,,,1,Set,HNB-TR.010,4.0,MOTORES 04,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,15:03,SP,Cargado en carro  L+D,,,,1,Set,CONT-QUI.OFT,2.0,*QUIROFANO OFTALMOLOGIA BTC,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,15:03,SP,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CPL,2.0,*QUIROFANO C.PLASTICA BTF ,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,15:03,SP,Cargado en carro  L+D,,,,1,Set,CONT-QUI.CPL,1.0,*QUIROFANO C.PLASTICA BTF,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,15:03,SP,Cargado en carro  L+D,,,,1,Set,CONT-QUI.URO,1.0,QUIROFANO UROLOGIA BTC,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,15:03,SP,Cargado en carro  L+D,,,,1,Set,HNB-OFT.003,5.0,Retina 05,,,Rack-Lav. 07 - Rack-Lav. 07
23/03/2022,15:01,PN,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.EXATECH,5.0,EXATECH-TRANSITO QUIROFANO TRAUMA,,,Rack-Lav. 04 - Rack-Lav. 04
23/03/2022,15:01,PN,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.EXATECH,3.0,EXATECH-TRANSITO QUIROFANO TRAUMA,,,Rack-Lav. 04 - Rack-Lav. 04
23/03/2022,14:58,ER,Cargado en carro  L+D,,,,1,Set,HNB-GIN.003,3.0,Biopsia de Mama 03,,,Rack-Lav. 01 - Rack-Lav. 01
23/03/2022,14:54,ER,Cargado en carro  L+D,,,,1,Set,HUBU-TR.001,2.0,Cadera 02,,,Rack-Lav. 03 - Rack-Lav. 03
23/03/2022,14:51,PN,Cargado en carro  L+D,,,,1,Set,TRAN-QUI.TRA.EXATECH,2.0,EXATECH-TRANSITO QUIROFANO TRAUMA,,,Rack-Lav. 09 - Rack-Lav. 09
23/03/2022,14:49,EH,Cargado en carro  L+D,,,,1,Set,EXT-QUI.URO.005,1.0,"URETERORRENOSCOPIO STORZ 9,5fr",,,Rack-Lav. 06 - Rack-Lav. 06
23/03/2022,14:47,PN,Cargado en carro  L+D,,,,1,Set,EQP-QUI.CG.OPT,14.0,"OPTICA HOPKINS II 30º, 10mm, 31cm",,,Rack-Lav. 03 - Rack-Lav. 03
23/03/2022,14:46,SP,Cargado en carro  L+D,,,,1,Set,EQP-POLIV.001,1.0,CISTOSCOPIO,,,Esclusa 03 - Esclusa Lavado
23/03/2022,14:45,SP,Cargado en carro  L+D,,,,1,Set,EQP-POLIV.001,3.0,CISTOSCOPIO,,,Esclusa 03 - Esclusa Lavado
23/03/2022,14:45,SP,Cargado en carro  L+D,,,,1,Set,HGY-QUI.CV.001,1.0,AMPUTACIÓN DIGITAL,,,Rack-Lav. 03 - Rack-Lav. 03
