Fecha de seguimiento,Hora de seguimiento,Usuario,Nombre punto de control,Es preliminar,Es físico,Es denegado,Cant.,Tipo de objeto,Código,N/S,Nombre / Descripción,Tipo de producción,Nombre producción,Información adicional
11/03/2022,15:18,MMF,Montaje,,,,1,Set,HUBU-CCEE.GIN.BH646R,,PINZA KOCHER-OCHSNER RCT.1X2D.200MM,,,11/03/2022 / MMF
11/03/2022,15:17,MMF,Montaje,,,,5,Set,HUBU-CCEE.GIN.EO010R,,HISTEROMETRO SIMS GRADUADO D:4/330MM,,,11/03/2022 / MMF
11/03/2022,15:14,MMF,Montaje,,,,5,Set,HUBU-CCEE.GIN.EO010R,,HISTEROMETRO SIMS GRADUADO D:4/330MM,,,11/03/2022 / MMF
11/03/2022,15:12,VS,Montaje,,,,1,Set,HUBU-TR.019,3.0,Fresas Endomedular 03,,,11/03/2022 / VS
11/03/2022,15:07,VS,Montaje,,,,1,Set,HNB-OFT.010,4.0,Parpados 04,,,11/03/2022 / VS
11/03/2022,15:05,VS,Montaje,,,,1,Set,HNB-OFT.009,7.0,Pterigion 07,,,11/03/2022 / VS
11/03/2022,15:02,ML,Montaje,,,,1,Set,HGY-QUI.CPL,3.0,PARPADOS 3ª,,,11/03/2022 / ML
11/03/2022,15:02,MMF,Montaje,,,,1,Set,HGY-QUI.TRA.CAJA,,CONTENEDOR QUIROFANO TRAUMATOLOGIA,,,11/03/2022 / MMF
11/03/2022,15:01,VS,Montaje,,,,1,Set,HUBU-TR.008,2.0,Motores Linvatec Baterias 02,,,11/03/2022 / VS
11/03/2022,14:59,MCE,Montaje,,,,1,Set,HNB-CPL.009,8.0,Microcirugia 08,,,11/03/2022 / MCE
11/03/2022,14:59,VS,Montaje,,,,1,Set,DEP-QUI.TRA.STRYK,24.0,STRYKER-VARIAX RADIO DISTAL,,,11/03/2022 / VS
11/03/2022,14:58,ML,Montaje,,,,1,Set,HUBU-QUI.CPL.GK701R,,"PINZA COAGU.AISLADA,16 CM, RCT.",,,11/03/2022 / ML
11/03/2022,14:58,MCE,Montaje,,,,1,Set,HNB-OFT.010,3.0,Parpados 03,,,11/03/2022 / MCE
11/03/2022,14:58,ML,Montaje,,,,4,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,,,11/03/2022 / ML
11/03/2022,14:57,ML,Montaje,,,,1,Set,EXT-QUI.002,,SUELTO BANJA,,,11/03/2022 / ML
11/03/2022,14:52,ML,Montaje,,,,1,Set,EXT-HOS.007,,BIBERONES,,,11/03/2022 / ML
11/03/2022,14:52,ML,Montaje,,,,2,Set,EXT-HOS.007,,BIBERONES,,,11/03/2022 / ML
11/03/2022,14:50,VS,Montaje,,,,1,Set,HNB-CPL.003,5.0,Locales 05,,,11/03/2022 / VS
11/03/2022,14:48,MCE,Montaje,,,,1,Set,HNB-CPL.003,4.0,Locales 04,,,11/03/2022 / MCE
11/03/2022,14:44,MMF,Montaje,,,,1,Set,DEP-QUI.TRA.ACUMED,6.0,ACUMED-MUÑECA,,,11/03/2022 / MMF
11/03/2022,14:41,ML,Montaje,,,,10,Set,EXT-HOS.007,,BIBERONES,,,11/03/2022 / ML
11/03/2022,14:39,ML,Montaje,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,11/03/2022 / ML
11/03/2022,14:38,ML,Montaje,,,,1,Set,HGY-QUI.GIN.SUELTO,,SUELTO QUIROFANO GINECOLOGIA,,,11/03/2022 / ML
11/03/2022,14:37,VS,Montaje,,,,1,Set,HUBU-TR.002,6.0,Mano 06,,,11/03/2022 / VS
11/03/2022,14:35,ML,Montaje,,,,12,Set,HGY-APAT.SUELTO,,SUELTO ANATOMIA PATOLOGICA,,,11/03/2022 / ML
11/03/2022,14:32,VS,Montaje,,,,1,Set,DEP-QUI.TRA.ACUMED,1.0,ACUMED-TOBILLO,,,11/03/2022 / VS
11/03/2022,14:31,ML,Montaje,,,,4,Set,EXT-HOS.006,,GRADILLAS,,,11/03/2022 / ML
11/03/2022,14:24,MMF,Montaje,,,,1,Set,HUBU-TR.012,3.0,Motores Linvatec Electricos 03,,,11/03/2022 / MMF
11/03/2022,14:18,VS,Montaje,,,,1,Set,HNB-CPL.002,10.0,Mano 10,,,11/03/2022 / VS
11/03/2022,14:16,MCE,Montaje,,,,1,Set,HNB-CG.012,2.0,Colon Avanzado p. Laparoscopia 02,,,11/03/2022 / MCE
11/03/2022,14:15,MMF,Montaje,,,,1,Set,HUBU-ANE.001,2.0,Reservorios 02,,,11/03/2022 / MMF
11/03/2022,14:07,VS,Montaje,,,,1,Set,HUBU-ANE.001,7.0,Reservorios 07,,,11/03/2022 / VS
11/03/2022,14:05,MMF,Montaje,,,,1,Set,HUBU-ANE.001,4.0,Reservorios 04,,,11/03/2022 / MMF
11/03/2022,14:00,MMF,Montaje,,,,1,Set,DEP-QUI.TRA.STRYK,21.0,STRYKER-GAMMA 1 (2/2),,,11/03/2022 / MMF
11/03/2022,13:58,VS,Montaje,,,,1,Set,EQP-QUI.OPT,12.0,"OPTICA HOPKINS II 0º, 5mm, 29cm",,,11/03/2022 / VS
11/03/2022,13:58,VS,Montaje,,,,1,Set,EQP-QUI.ORL.OPT,9.0,HOPKINS 0º 4mm 18cm,,,11/03/2022 / VS
11/03/2022,13:57,VS,Montaje,,,,1,Set,HUBU-TR.008,1.0,Motores Linvatec Baterias 01,,,11/03/2022 / VS
11/03/2022,13:57,MCE,Montaje,,,,1,Set,HNB-CPL.003,15.0,Locales 15,,,11/03/2022 / MCE
11/03/2022,13:52,VS,Montaje,,,,1,Set,HUBU-TR.008,1.0,Motores Linvatec Baterias 01,,,11/03/2022 / VS
11/03/2022,13:51,VS,Montaje,,,,1,Set,HNB-TR.010,4.0,MOTORES 04,,,11/03/2022 / VS
11/03/2022,13:50,MCE,Montaje,,,,1,Set,HNB-CPL.003,11.0,Locales 11,,,11/03/2022 / MCE
11/03/2022,13:50,ML,Montaje,,,,1,Set,HUBU-TR.002,3.0,Mano 03,,,11/03/2022 / ML
11/03/2022,13:48,ML,Montaje,,,,1,Set,HNB-CP.002,5.0,Hernia Infantil 05,,,11/03/2022 / ML
11/03/2022,13:45,MCE,Montaje,,,,1,Set,HUBU-TR.019,1.0,Fresas Endomedular 01,,,11/03/2022 / MCE
11/03/2022,13:44,ML,Montaje,,,,1,Set,HUBU-QUI.CPL.BT040R,,SEPARA.MATHIEU 47X13/42X25-42X13/36X25,,,11/03/2022 / ML
11/03/2022,13:44,ML,Montaje,,,,2,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,,,11/03/2022 / ML
11/03/2022,13:43,ML,Montaje,,,,1,Set,EXT-QUI.011,,TORNILLOS,,,11/03/2022 / ML
11/03/2022,13:43,ML,Montaje,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,,,11/03/2022 / ML
11/03/2022,13:36,MMF,Montaje,,,,1,Set,HNB-URO.001,5.0,Basica p. Cir. Menor 05,,,11/03/2022 / MMF
11/03/2022,13:29,MMF,Montaje,,,,1,Set,HUBU-TR.006,1.0,Endomedular 01,,,11/03/2022 / MMF
11/03/2022,13:28,VS,Montaje,,,,1,Set,HUBU-ORL.019,3.0,SET DE SEPTOPLASTIA 03,,,11/03/2022 / VS
11/03/2022,13:27,VS,Montaje,,,,1,Set,HNB-OFT.010,6.0,Parpados 06,,,11/03/2022 / VS
11/03/2022,13:25,ML,Montaje,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,,,11/03/2022 / ML
11/03/2022,13:24,MCE,Montaje,,,,1,Set,HUBU-TR.002,2.0,Mano 02,,,11/03/2022 / MCE
11/03/2022,13:23,ML,Montaje,,,,1,Set,HUBU-QUI.TR.BT021R,,"SEPARA. DBL. FARABEUF, GRAN, JUEGO 2",,,11/03/2022 / ML
11/03/2022,13:23,ML,Montaje,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,11/03/2022 / ML
11/03/2022,13:22,ML,Montaje,,,,3,Set,EXT-QUI.004,,MANGO LAMPARA,,,11/03/2022 / ML
11/03/2022,13:18,MMF,Montaje,,,,1,Set,HNB-OFT.010,1.0,Parpados 01,,,11/03/2022 / MMF
11/03/2022,13:16,ML,Montaje,,,,4,Set,HUBU-QUI.SUELTO,,MATERIAL SUELTO QUIROFANO,,,11/03/2022 / ML
11/03/2022,13:16,VS,Montaje,,,,1,Set,HNB-OFT.009,9.0,Pterigion 09,,,11/03/2022 / VS
11/03/2022,13:13,ML,Montaje,,,,2,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,11/03/2022 / ML
11/03/2022,13:08,ML,Montaje,,,,2,Set,EXT-QUI.OMS800.02,,TAPONES DE MICROSCOPIO AZULES GRANDES - CONJUNTO MANGO,,,11/03/2022 / ML
11/03/2022,13:08,MCE,Montaje,,,,1,Set,EQP-QUI.CG.OPT,11.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,11/03/2022 / MCE
11/03/2022,13:07,ML,Montaje,,,,2,Set,EXT-QUI.OMS800.02,,TAPONES DE MICROSCOPIO AZULES GRANDES - CONJUNTO MANGO,,,11/03/2022 / ML
11/03/2022,13:07,ML,Montaje,,,,1,Set,EXT-QUI.OMS800.03,,TAPONES DE MICROSCOPIO AZULES PEQUEÑOS- CONJUNTO MANGO,,,11/03/2022 / ML
11/03/2022,13:07,ML,Montaje,,,,4,Set,EXT-QUI.OMS800.04,,TAPONES DE MICROSCOPIO NEGROS,,,11/03/2022 / ML
11/03/2022,13:06,ML,Montaje,,,,7,Set,EXT-QUI.002,,SUELTO BANJA,,,11/03/2022 / ML
11/03/2022,13:06,ML,Montaje,,,,3,Set,HGY-QUI.OFT.SUELTO,,SUELTO QUIROFANO OFTALMOLOGIA,,,11/03/2022 / ML
11/03/2022,13:03,MCE,Montaje,,,,1,Set,HNB-OFT.010,7.0,Parpados 07,,,11/03/2022 / MCE
11/03/2022,13:00,VS,Montaje,,,,1,Set,HNB-OFT.010,5.0,Parpados 05,,,11/03/2022 / VS
11/03/2022,12:58,MMF,Montaje,,,,1,Set,HNB-CPL.003,1.0,Locales 01,,,11/03/2022 / MMF
11/03/2022,12:55,MMF,Montaje,,,,1,Set,DEP-QUI.TRA.ACUMED,9.0,ACUMED-TOBILLO NUEVO,,,11/03/2022 / MMF
11/03/2022,12:47,VS,Montaje,,,,1,Set,HUBU-TR.003,1.0,Articulación 01,,,
11/03/2022,12:46,ML,Montaje,,,,1,Set,HNB-CP.002,4.0,Hernia Infantil 04,,,
11/03/2022,12:40,MCE,Montaje,,,,1,Set,HNB-NC.011,5.0,Hernia discal 02,,,
11/03/2022,12:36,ML,Montaje,,,,1,Set,HNB-URO.001,2.0,Basica p. Cir. Menor 02,,,
11/03/2022,12:36,VS,Montaje,,,,1,Set,HNB-URO.001,3.0,Basica p. Cir. Menor 03,,,
11/03/2022,12:34,MCE,Montaje,,,,1,Set,HNB-CPL.003,10.0,Locales 10,,,
11/03/2022,12:32,ML,Montaje,,,,1,Set,DEP-QUI.TRA.STRYK,50.0,SYK-VARIAX CODO 2/2 INSTR,,,
11/03/2022,12:21,MGP,Montaje,,,,1,Set,HNB-CPL.016,3.0,Sep. Mamoplastia 03,,,
11/03/2022,12:21,MGP,Montaje,,,,1,Set,HNB-CPL.016,2.0,Sep. Mamoplastia 02,,,
11/03/2022,12:21,ML,Montaje,,,,2,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
11/03/2022,12:18,ML,Montaje,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,
11/03/2022,12:18,ML,Montaje,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,
11/03/2022,12:17,ML,Montaje,,,,1,Set,EXT-QUI.GOMA,,TUBO GOMA,,,
11/03/2022,12:09,ML,Montaje,,,,2,Set,EXT-QUI.001,,SUELTO MASCARILLA AMBU,,,
11/03/2022,12:08,ML,Montaje,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,,,
11/03/2022,12:06,ML,Montaje,,,,1,Set,EXT-QUI.HARM,,MANGO TRANSDUCTOR (Gris),,,
11/03/2022,12:05,ML,Montaje,,,,1,Set,HGY-QUI.PARTO.SUELTO,,SUELTO QUIROFANO PARTOS,,,
11/03/2022,12:05,ML,Montaje,,,,1,Set,HUBU-QUI.PAR.BB075R,,MANGO BISTURI NO.3L 211MM,,,
11/03/2022,12:05,ML,Montaje,,,,2,Set,HUBU-QUI.PAR.BF122R,,PINZA PORT.ESPON.FOERSTER BOC.ESTR.240MM,,,
11/03/2022,11:55,ML,Montaje,,,,1,Set,HNB-CPL.003,12.0,Locales 12,,,
11/03/2022,11:48,ML,Montaje,,,,1,Set,HNB-CPL.003,17.0,Locales 17,,,
11/03/2022,11:47,ML,Montaje,,,,1,Set,HNB-GIN.014,31.0,Partos 31,,,
11/03/2022,11:42,ML,Montaje,,,,1,Set,HUBU-ANE.001,3.0,Reservorios 03,,,
11/03/2022,11:34,ML,Montaje,,,,1,Set,HNB-CPL.003,3.0,Locales 03,,,
11/03/2022,11:12,MCE,Montaje,,,,1,Set,EXT-QUI.CPL.007,1.0,DERMATOMO BATERIAS NUEVO,,,
11/03/2022,10:56,ML,Montaje,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
11/03/2022,10:55,ML,Montaje,,,,1,Set,EXT-QUI.011,,TORNILLOS,,,
11/03/2022,10:29,MCE,Montaje,,,,19,Set,EXT-QUI.013,,BASTONCILLOS,,,
11/03/2022,10:15,MCE,Montaje,,,,1,Set,HGY-QUI.CG.001,2.0,LUZ SEPARADOR,,,
11/03/2022,10:14,MCE,Montaje,,,,1,Set,HGY-QUI.CG.001,3.0,LUZ SEPARADOR,,,
11/03/2022,9:32,PN,Montaje,,,,1,Set,HNB-GIN.014,4.0,Partos 04,,,
11/03/2022,9:30,PN,Montaje,,,,1,Set,HNB-GIN.014,9.0,Partos 09,,,
11/03/2022,9:24,BM,Montaje,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
11/03/2022,9:22,BM,Montaje,,,,1,Set,HUBU-QUI.CPL.LX157R,,"ALICATE CORTAALAMBRE 235MM,BOCA 45O ANG.",,,
11/03/2022,9:22,SM,Montaje,,,,1,Set,HUBU-CPL.023,1.0,MOTORES BASICOS 05,,,
11/03/2022,9:21,SM,Montaje,,,,2,Set,EXT-QUI.VENDA,,VENDA ISQUEMIA,,,
11/03/2022,9:21,BM,Montaje,,,,1,Set,HGY-URG.SUELTO,,SUELTO URGENCIAS,,,
11/03/2022,9:21,MR,Montaje,,,,1,Set,HUBU-TR.003,2.0,Articulación 02,,,
11/03/2022,9:21,BM,Montaje,,,,1,Set,HUBU-URG.ORL.BN004R,,SONDA ACANALADA 145MM,,,
11/03/2022,9:20,BM,Montaje,,,,2,Set,HUBU-URG.000,,SET DE SUTURA,,,
11/03/2022,9:16,MR,Montaje,,,,1,Set,HUBU-URG.005,2.0,SET DE URGENCIAS 02,,,
11/03/2022,9:16,LI,Montaje,,,,1,Set,HUBU-TR.008,4.0,Motores Linvatec Baterias 04,,,
11/03/2022,9:15,BM,Montaje,,,,1,Set,HUBU-URG.005,1.0,SET DE URGENCIAS 01,,,
11/03/2022,9:00,BM,Montaje,,,,1,Set,EXT-QUI.OMS800.04,,TAPONES DE MICROSCOPIO NEGROS,,,
11/03/2022,9:00,BM,Montaje,,,,1,Set,EXT-QUI.OMS800.01,,TAPONES DE MICROSCOPIO BLANCOS - CONJUNTO MANGO,,,
11/03/2022,9:00,BM,Montaje,,,,1,Set,EXT-QUI.OMS800.02,,TAPONES DE MICROSCOPIO AZULES GRANDES - CONJUNTO MANGO,,,
11/03/2022,9:00,BM,Montaje,,,,2,Set,EXT-QUI.OMS800.02,,TAPONES DE MICROSCOPIO AZULES GRANDES - CONJUNTO MANGO,,,
11/03/2022,8:59,BM,Montaje,,,,2,Set,EXT-QUI.002,,SUELTO BANJA,,,
11/03/2022,8:56,PN,Montaje,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,
11/03/2022,8:53,PN,Montaje,,,,2,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,
11/03/2022,8:52,BM,Montaje,,,,1,Set,HNB-GIN.007,5.0,Histerectomia 05,,,
11/03/2022,8:51,PN,Montaje,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,,,
11/03/2022,8:49,PN,Montaje,,,,1,Set,HUBU-QUI.GIN.BC606R,,TIJERA LIGAD METZENBAUM CRV.180MM,,,
11/03/2022,8:47,PN,Montaje,,,,1,Set,EXT-QUI.GOMA,,TUBO GOMA,,,
11/03/2022,8:40,LI,Montaje,,,,1,Set,HUBU-TR.005,2.0,Partes Blandas 02,,,
11/03/2022,8:34,MR,Montaje,,,,1,Set,HNB-GIN.005,2.0,Legrado 02,,,
11/03/2022,8:31,SM,Montaje,,,,1,Set,HUBU-GIN.022,3.0,Laparoscopia Histerectomia 03,,,
11/03/2022,8:31,LI,Montaje,,,,1,Set,HNB-GIN.005,7.0,Legrado 07,,,
11/03/2022,8:25,LI,Montaje,,,,1,Set,EXT-QUI.006,,SUELTO BOTE,,,
11/03/2022,8:24,SM,Montaje,,,,1,Set,HUBU-TR.008,3.0,Motores Linvatec Baterias 03,,,
11/03/2022,8:24,MR,Montaje,,,,1,Set,DEP-QUI.TRA.S&N,14.0,S&N-ARTROSCOPIA HOMBRO NUEVA,,,
11/03/2022,8:24,LI,Montaje,,,,1,Set,EQP-QUI.URO.010,4.0,RESECTOR BIPOLAR OLYMPUS,,,
11/03/2022,8:20,MR,Montaje,,,,1,Set,EXT-QUI.TRA.006,3.0,MOTOR ARTROSCOPIA S&N,,,
11/03/2022,8:14,MR,Montaje,,,,1,Set,EQP-QUI.TRA.OPT,1.0,OPT+VAINA ARTROSCOPIA RODILLA,,,
11/03/2022,8:11,BM,Montaje,,,,1,Set,EQP-DAVINCI.014,1.0,CAJA DE C.GENERAL 01,,,
11/03/2022,8:10,LI,Montaje,,,,1,Set,EQP-DAVINCI.004,1.0,CAJA DE ACCESORIOS 01,,,
10/03/2022,22:00,PG,Montaje,,,,1,Set,HNB-OFT.002,6.0,Catarata 06,,,
10/03/2022,21:57,PG,Montaje,,,,1,Set,HNB-OFT.002,11.0,Catarata 11,,,
10/03/2022,21:56,CM,Montaje,,,,1,Set,HNB-OFT.002,12.0,Catarata 12,,,
10/03/2022,21:55,AV,Montaje,,,,1,Set,HNB-OFT.002,16.0,Catarata 16,,,
10/03/2022,21:55,CM,Montaje,,,,2,Set,EXT-QUI.004,,MANGO LAMPARA,,,
10/03/2022,21:54,CM,Montaje,,,,2,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
10/03/2022,21:52,SP,Montaje,,,,1,Set,EQP-QUI.OFT.002,7.0,FACO INFINITI 07,,,
10/03/2022,21:52,PG,Montaje,,,,1,Set,HNB-OFT.002,9.0,Catarata 09,,,
10/03/2022,21:52,SP,Montaje,,,,1,Set,EQP-QUI.OFT.002,4.0,FACO INFINITI 04,,,
10/03/2022,21:50,SP,Montaje,,,,1,Set,EQP-QUI.OFT.001,1.0,FACO STELARIS 01,,,
10/03/2022,21:50,CM,Montaje,,,,2,Set,HGY-QUI.OFT.SUELTO,,SUELTO QUIROFANO OFTALMOLOGIA,,,
10/03/2022,21:50,AV,Montaje,,,,1,Set,EQP-QUI.OFT.002,1.0,FACO INFINITI 01,,,
10/03/2022,21:44,AV,Montaje,,,,1,Set,HNB-GIN.014,25.0,Partos 25,,,
10/03/2022,21:44,CM,Montaje,,,,2,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
10/03/2022,21:44,AV,Montaje,,,,1,Set,EXT-QUI.INFINITY,,FACO - INFINII OZIL Y U/S ,,,
10/03/2022,21:44,AV,Montaje,,,,1,Set,EXT-QUI.INFINITY,,FACO - INFINII OZIL Y U/S ,,,
10/03/2022,21:43,CM,Montaje,,,,2,Set,EXT-QUI.002,,SUELTO BANJA,,,
10/03/2022,21:43,SP,Montaje,,,,1,Set,EQP-QUI.OFT.001,2.0,FACO STELARIS 02,,,
10/03/2022,21:43,CM,Montaje,,,,1,Set,EXT-QUI.OMS800.04,,TAPONES DE MICROSCOPIO NEGROS,,,
10/03/2022,21:42,CM,Montaje,,,,4,Set,EXT-QUI.OMS800.02,,TAPONES DE MICROSCOPIO AZULES GRANDES - CONJUNTO MANGO,,,
10/03/2022,21:41,SP,Montaje,,,,1,Set,EQP-QUI.OFT.002,11.0,FACO INFINITI 11,,,
10/03/2022,21:40,AV,Montaje,,,,1,Set,EQP-QUI.OFT.001,3.0,FACO STELARIS 03,,,
10/03/2022,21:38,AV,Montaje,,,,1,Set,EQP-QUI.OFT.002,6.0,FACO INFINITI 06,,,
10/03/2022,21:37,SP,Montaje,,,,1,Set,EQP-QUI.OFT.002,12.0,FACO INFINITI 12,,,
10/03/2022,21:32,AV,Montaje,,,,1,Set,EQP-QUI.OFT.003,2.0,FACO CENTURION 02,,,
10/03/2022,21:31,SP,Montaje,,,,1,Set,EQP-QUI.OFT.002,3.0,FACO INFINITI 03,,,
10/03/2022,21:29,AV,Montaje,,,,1,Set,HNB-OFT.002,13.0,Catarata 13,,,
10/03/2022,21:28,CM,Montaje,,,,1,Set,HNB-OFT.002,10.0,Catarata 10,,,
10/03/2022,21:27,SP,Montaje,,,,1,Set,HNB-OFT.002,4.0,Catarata 04,,,
10/03/2022,21:21,SP,Montaje,,,,1,Set,HNB-OFT.002,15.0,Catarata 15,,,
10/03/2022,21:21,CM,Montaje,,,,1,Set,HNB-OFT.002,20.0,Catarata 20,,,
10/03/2022,21:18,SP,Montaje,,,,1,Set,HNB-OFT.002,8.0,Catarata 08,,,
10/03/2022,21:15,CM,Montaje,,,,1,Set,HNB-OFT.002,18.0,Catarata 18,,,
10/03/2022,21:10,CM,Montaje,,,,1,Set,HNB-OFT.002,3.0,Catarata 03,,,
10/03/2022,20:59,CM,Montaje,,,,1,Set,DEP-QUI.TRA.STRYK,25.0,STRYKER-T2 TIBIA,,,
10/03/2022,20:59,CM,Montaje,,,,1,Set,DEP-QUI.TRA.S&N,1.0,S&N-ARTROSCOPIA HOMBRO,,,
10/03/2022,20:58,CM,Montaje,,,,1,Set,EQP-DAVINCI.020,1.0,"PINZA PROGRASP ""XI"" 01",,,
10/03/2022,20:57,SP,Montaje,,,,1,Set,EXT-QUI.TRA.006,2.0,MOTOR ARTROSCOPIA S&N,,,
10/03/2022,20:57,SP,Montaje,,,,1,Set,EQP-QUI.TRA.OPT,6.0,OPTICA DE ARTROSCOPIA,,,
10/03/2022,20:53,SP,Montaje,,,,1,Set,HUBU-TR.012,3.0,Motores Linvatec Electricos 03,,,
10/03/2022,20:49,SP,Montaje,,,,1,Set,HUBU-TR.005,1.0,Partes Blandas 01,,,
10/03/2022,20:42,CM,Montaje,,,,1,Set,EQP-DAVINCI.005,1.0,ENDOSCOPIO 0º 8MM 01,,,
10/03/2022,20:35,SP,Montaje,,,,1,Set,HNB-CPL.001,6.0,Abdomen y Mama 06,,,
10/03/2022,20:20,CM,Montaje,,,,1,Set,HUBU-TR.002,2.0,Mano 02,,,
10/03/2022,20:15,CM,Montaje,,,,1,Set,HUBU-TR.012,2.0,Motores Linvatec Electricos 02,,,
10/03/2022,20:09,CM,Montaje,,,,1,Set,EXT-QUI.GIN.002,2.0,HOLOGIC-MORCELADOR,,,
10/03/2022,20:08,SP,Montaje,,,,1,Set,EQP-QUI.ORL.OPT,9.0,HOPKINS 0º 4mm 18cm,,,
10/03/2022,20:07,CM,Montaje,,,,1,Set,EQP-CCEE.GIN.001,1.0,Histeroscopio Diagnostico 01*,,,
10/03/2022,19:23,SM,Montaje,,,,1,Set,HUBU-TR.002,5.0,Mano 05,,,
10/03/2022,19:20,PN,Montaje,,,,1,Set,HNB-CG.007,1.0,Biopsia 01,,,
10/03/2022,19:18,VS,Montaje,,,,1,Set,EXT-QUI.TRA.004,1.0,TORNILLOS DE PIE DEPUY,,,
10/03/2022,19:16,VS,Montaje,,,,1,Set,HUBU-ORL.021,1.0,SET DE ENDOSCOPIA NASOSINUSAL ADULTOS 01,,,
10/03/2022,19:15,PN,Montaje,,,,1,Set,HNB-CG.003,10.0,Hernia 10,,,
10/03/2022,19:08,CM,Montaje,,,,1,Set,EQP-CCEE.GIN.003,4.0,TIJERA ROMA HISTEROSCOPIA,,,
10/03/2022,19:08,CM,Montaje,,,,1,Set,EQP-CCEE.GIN.003,2.0,TIJERA ROMA HISTEROSCOPIA,,,
10/03/2022,19:07,SM,Montaje,,,,1,Set,HNB-NC.017,1.0,Cervical Posterior 01,,,
10/03/2022,19:06,CM,Montaje,,,,1,Set,HUBU-HOS.CPL.BH110R,,PINZA HEMOST.HALSTED RCT.125MM,,,
10/03/2022,19:06,CM,Montaje,,,,1,Set,HUBU-HOS.CPL.BD049R,,PINZA ANAT.160MM,,,
10/03/2022,19:05,CM,Montaje,,,,1,Set,HUBU-HOS.CV.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
10/03/2022,19:05,CM,Montaje,,,,2,Set,HUBU-UCSI.OJOS.001,,TAPONES AZULES PEQUEÑOS,,,
10/03/2022,19:04,CM,Montaje,,,,2,Set,HGY-UCSI.SUELTO,,SUELTO,,,
10/03/2022,19:04,CM,Montaje,,,,3,Set,HUBU-HOS.CV.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
10/03/2022,19:03,CM,Montaje,,,,1,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,,,
10/03/2022,19:02,CM,Montaje,,,,1,Set,HUBU-HOS.CGA.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
10/03/2022,19:02,CM,Montaje,,,,6,Set,EXT-RADV.SUELTO,,SUELTO RADIOLOGIA VASCULAR,,,
10/03/2022,19:02,CM,Montaje,,,,2,Set,HUBU-HOS.CGA.BD049R,,PINZA ANAT.160MM,,,
10/03/2022,19:01,CM,Montaje,,,,2,Set,HUBU-HOS.TRA.BD049R,,PINZA ANAT.160MM,,,
10/03/2022,19:00,VS,Montaje,,,,4,Set,EXT-HOS.004,,SUELTO CANULA TRAQUEO FENESTRADA,,,
10/03/2022,18:59,CM,Montaje,,,,1,Set,HUBU-HOS.ORL.OK049R,,"ESPECULO NASAL HARTMANN-HALLE, 155MM",,,
10/03/2022,18:59,CM,Montaje,,,,2,Set,HUBU-HOS.ORL.BD049R,,PINZA ANAT.160MM,,,
10/03/2022,18:58,CM,Montaje,,,,1,Set,HUBU-HOS.ORL.BH111R,,PINZA HEMOST.HALSTED CRV.125MM,,,
10/03/2022,18:58,CM,Montaje,,,,1,Set,HUBU-HOS.ORL.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
10/03/2022,18:57,VS,Montaje,,,,1,Set,EQP-QUI.URO.010,1.0,RESECTOR BIPOLAR OLYMPUS,,,
10/03/2022,18:55,AV,Montaje,,,,1,Set,HNB-CG.005,2.0,Hepatobiliar 02,,,
10/03/2022,18:55,SM,Montaje,,,,1,Set,HUBU-GIN.017,1.0,Laparoscopia Histerectomía Asistida 01,,,
